geonameid;name;latitude;longitude;population;countrycode
211647;Горад Штутгарт,Штутгарт,Штуттгарт,Щутгарт;48.78232;9.17702;589793;DE
211734;Дортмунд;51.51494;7.466;588462;DE
212360;Блантайр;-15.78499;35.00854;584877;MW
212730;Портланд,Портленд;45.52345;-122.67621;583776;US
212902;Горад Лас-Вегас,Лас Вегас,Лас-Вегас;36.17497;-115.13722;583756;US
213940;Ускюдар;41.02252;29.02369;582666;TR
214389;Кулиакан;24.79944;-107.38972;582469;MX
214481;Каттаке;20.46497;85.87927;580000;IN
214614;Осла,Осло;59.91273;10.74609;580000;NO
215527;Хатиодзи;35.65583;139.32389;579399;JP
215668;Сямынь,Сямэнь;24.47979;118.08187;578337;CN
215771;Либревиль,Либървил;0.39241;9.45356;578156;GA
215976;Керман,Кирмон;30.28321;57.07879;577514;IR
216281;Чиклайо;-6.77137;-79.84088;577375;PE
216404;Урмия,Урумия;37.55274;45.07605;577307;IR
216449;Бэнбу;32.94083;117.36083;576648;CN
217389;Биканер;28.02094;73.30749;576015;IN
217637;Шихэцзы,Ших?нз?;44.3;86.03333;572772;CN
217695;Букараманга;7.12539;-73.1198;571820;CO
217745;Кучинг;0;110.33333;570407;MY
217831;Познань;52.40692;16.92993;570352;PL
217834;Веракрус;19.18074;-96.13405;568313;MX
218253;Малага;36.72016;-4.42034;568305;ES
218680;Буаке;7.69385;-5.03031;567481;CI
219057;Асмара,Асмэра;15.33805;38.93184;563930;ER
219414;Сокото;13.06092;5.23902;563861;NG
225858;Варангал;18;79.58333;557802;IN
225964;Сантьяго-де-Куба,Сантяго де Куба;20.02472;-75.82194;555865;CU
226234;Кагошима;31.56018;130.55814;555352;JP
226823;Суракарте;-7.55611;110.83167;555308;ID
227528;Бхавнагаром;21.77446;72.1525;554978;IN
227593;Мар дел Плата,Мар-дель-Плата;-38.00228;-57.55754;553935;AR
186315;Фошань;23.02677;113.13148;627348;CN
228853;Аден;12.77944;45.03667;550602;YE
228971;Чханвон;35.22806;128.68111;550000;KR
229059;Приштина,Прищина;42.67272;21.16688;550000;XK
229268;Цзямусы;46.83333;130.35;549549;CN
229380;Албакърки,Альбукерке;35.08449;-106.65114;545852;US
229911;Мекнес;33.89352;-5.54727;545705;MA
230166;Матола;-25.96222;32.45889;543907;MZ
230299;Шарджа,Шаржа;25.33737;55.41206;543733;AE
231139;Душанбе;38.53575;68.77905;543107;TJ
231696;Саргодха;32.08361;72.67111;542603;PK
232066;Банги,Бангі;4.36122;18.55496;542393;CF
233114;Канкун;21.17429;-86.84656;542043;MX
233275;Янчжоу;32.39722;119.43583;539715;CN
233312;Кисангани;0.51528;25.19099;539158;CD
233346;Порт-Саид;31.25654;32.28412;538378;EG
233476;Мерсин;36.79526;34.61792;537842;TR
233508;Варри;5.51667;0;536023;NG
233886;Гули;28.88162;120.03308;536000;CN
234077;Танго;39.02111;117.64694;535298;CN
234178;Цзянмэнь;22.58333;113.08333;532419;CN
235039;Нашвил,Нашвилл,Нэшвилл;36.16589;-86.78444;530852;US
235489;Таиф;21.27028;40.41583;530848;SA
235715;Бейра;-19.84361;34.83889;530604;MZ
237478;Гунтура;16.29974;80.45729;530577;IN
239899;Горад Квебек,Квебек,Куэбэк;46.81228;-71.21454;528595;CA
240498;Хамадан;34.79922;48.51456;528256;IR
240604;Цанчжоу;38.31667;116.86667;527681;CN
241131;Голд Коуст;-28.00029;153.43088;527660;AU
245338;Сан-Сальвадор;13.68935;-89.18718;525990;SV
246013;Торреон;25.54333;-103.4176;524066;MX
246314;Дехрадуне;30.31667;78.03333;522081;IN
247105;Куйаба,Куяба;-15.59611;-56.09667;521934;BR
248414;Сьюдад-Лопес-Матеус;19.58547;-99.26034;521034;MX
248875;Петалинг-Джая;3.10726;101.60671;520698;MY
250152;Тусон;32.22174;-110.92648;520116;US
250198;Дургапур;23.49956;87.32155;518872;IN
250258;Кильмес;-34.72418;-58.25265;518788;AR
250336;Аджмер;26.44976;74.64116;517911;IN
250420;Лисабон,Лиссабон,Лісабон;38.71667;-9.13333;517802;PT
250441;Чандэ;29.04638;111.6783;517780;CN
250637;Силигури;26.71004;88.42851;515574;IN
250799;Эскишехир;39.77667;30.52056;514869;TR
251833;Салта,Сальта;-24.7859;-65.41166;512686;AR
252664;Николаев;46.96591;31.9974;510840;UA
252910;Пуенте Алто,Пуэнте-Альто;-33.61169;-70.57577;510417;CL
254352;Уху;31.33728;118.37351;507524;CN
254698;Толука;19.28833;-99.66722;505881;MX
255229;Ниигата;37.90222;139.02361;505272;JP
255377;Горад Лейпцыг,Лайпциг,Лајпциг,Лейпциг;51.33962;12.37129;504971;DE
255524;Дуизбург,Дуйсбург;51.43247;6.76516;504358;DE
255588;Асансол;23.68333;86.98333;504271;IN
255683;Гетеборг,Горад Гётэборг,Гьотеборг,Гётеборг;57.70716;11.96679;504084;SE
256075;Арoк,Арак,Эрак;34.09174;49.68916;503647;IR
256429;Чжухай;22.27694;113.56778;501199;CN
256601;Нирнберг,Нюрнберг;49.45421;11.07752;499237;DE
256614;Шаши;30.30722;112.24472;498780;CN
256621;Рейноса;26.07681;-98.29748;498654;MX
256622;Ньюкасл;-32.92715;151.77647;497955;AU
256639;Фресно;36.74773;-119.77237;494665;US
258463;Аракажу;-10.91111;-37.07167;490175;BR
258576;Порт-Судан;19.61745;37.21644;489725;SD
258620;Санта Фе,Санта-Фе;-31.63333;-60.7;489505;AR
259251;Суэц,Суэцкий;29.97371;32.52627;488125;EG
259289;Горад Дрэздэн,Дрезден;51.05089;13.73832;486854;DE
259949;Гульбарга;17.33764;76.83787;483615;IN
260114;Наджаф,Наџаф,Эн-Наджаф;31.9892;44.3291;482576;IQ
260172;Шах-Алам;3.08507;101.53281;481654;MY
227904;Захедан;29.4963;60.8629;551980;IR
261414;Тустла-Гутьеррес;16.75;-93.11667;481128;MX
261604;ГОМЕЛЬ,Гомел,Гомель;52.4345;30.9754;480951;BY
261743;Йезд,Язд;31.89722;54.3675;477905;IR
261745;Харгейсе;0;44.065;477876;SO
261779;Сиалкот;32.5101;74.54313;477396;PK
262135;Ичан;30.71444;111.28472;476725;CN
264111;Иньчуань;38.46806;106.27306;475101;CN
264371;Феринихинг;-26.67313;27.92615;474681;ZA
264445;Гаага,Хаг,Хага;52.07667;4.29861;474292;NL
264559;Мишко;14.63333;-90.60639;473080;GT
264670;Горад Ліён,Лион,Ліон;45.74846;4.84671;472317;FR
264888;Лондрина;-23.31028;-51.16278;471832;BR
265252;Мацудо;35.78333;139.9;470277;JP
265488;Жуис-ди-Фора;-21.76417;-43.35028;470193;BR
265500;Горад Ліверпул,Ливерпул,Ливерпуль,Ливерп??л,Ливърпул,Ліверпуль;53.41058;-2.97794;468945;GB
265533;Нисиномия;34.71667;135.33333;468925;JP
266045;Кавагути;35.805;139.72056;468565;JP
266826;Сакраменто;38.58157;-121.4944;466488;US
268064;Цзясин;30.7522;120.75;466101;CN
273203;Джамму;32.73569;74.86911;465567;IN
276359;Кананга;-5.89624;22.41659;463546;CD
276781;Блумфонтейн,Блумфонтејн;-29.12106;26.214;463064;ZA
277130;Сянфань;32.0422;112.14479;462956;CN
281102;Гданск,Гданськ,Гданьск,Гдањск,Горад Гданьск,Гъданьскъ;54.35205;18.64637;461865;PL
281109;Калабар;0;8.322;461796;NG
281124;Паньчжихуа;26.5479;101.70539;461513;CN
281133;Хама;35.13179;36.75783;460602;SY
281141;Антверпен,Горад Антверпен;51.21989;4.40346;459805;BE
281145;Канзас Сити,Канзас-Сити;39.09973;-94.57857;459787;US
281146;Канадзава;36.59444;136.62556;458937;JP
281148;Итикава;35.71972;139.92472;458240;JP
281161;Замбоанга;6.91028;122.07389;457623;PH
281165;Удджайн;23.18239;75.77643;457346;IN
281184;Кота-Кинабалу;0;116.0724;457326;MY
281292;Дуранго;24.03333;-104.66667;457140;MX
281577;Нитерой;-22.88333;-43.10361;456456;BR
281793;Табук;28.38333;36.58333;455450;SA
282457;Горад Лідс,Лидс,Лийдс,Лідс;53.79648;-1.54785;455123;GB
282476;Нампхо;38.7375;125.40778;455000;KP
283621;Ворошиловград,Луганск,Луганськ;48.56705;39.31706;452000;UA
283806;Манадо;1.487;124.8455;451893;ID
284011;Караганда;49.83333;73.1658;451800;KZ
284315;Цзинин;35.405;116.58139;450327;CN
284431;Уцуномия;36.56583;139.88361;449865;JP
284446;Эдесса;37.16708;38.79392;449549;TR
284890;Оита;33.23806;131.6125;448907;JP
285108;Горад Шэфілд,Шефилд,Шеффилд,Шеффілд;53.38297;-1.4659;447047;GB
285782;Малатья;38.35018;38.31667;441805;TR
285787;Перейра;4.81333;-75.69611;440118;CO
285799;Калькутта;11.24802;75.7804;439922;IN
285811;Меса;33.42227;-111.82264;439041;US
285856;Икитос;-3.74912;-73.25383;437620;PE
286245;Курашики;34.58333;133.76667;437581;JP
286282;Гаруа;9;13;436899;CM
286293;Мурсия;37.98704;-1.13004;436870;ES
286402;Мванза;-2.51667;32.9;436801;TZ
286647;Горад Эдынбург,Единбург,Эдинбург;55.95206;-3.19648;435791;GB
287286;Малегаон;20.5537;74.52881;435362;IN
287614;Матаморос;25.88333;-97.5;435145;MX
287830;Ананиндеуа;-1.36556;-48.37222;433956;BR
287832;Баликпапан;-1.26753;116.82887;433866;ID
288764;Тулуз,Тулуза;43.60426;1.44367;433055;FR
288789;Наманган;40.9983;71.67257;432456;UZ
288899;Катсина;12.98943;7.60063;432149;NG
288955;Санта Марта;11.24079;-74.19904;431781;CO
289011;Бристол,Бристоль,Бристъл;51.45523;-2.59665;430713;GB
260989;Химэдзи;34.81667;134.7;481493;JP
290247;Удайпур;24.57117;73.69183;422784;IN
290269;Ликаси;-10.98139;26.73333;422414;CD
290332;Луксор;25.69893;32.6421;422407;EG
290594;Шаосин;30.01102;120.57153;421283;CN
291074;Эрзурум;39.90861;41.27694;420691;TR
292223;Асьют;27.18096;31.18368;420585;EG
292239;Джамби;-1.6;103.61667;420323;ID
292688;Атлант?,Атланта;33.749;-84.38798;420003;US
292878;Корба;22.3458;82.69633;419146;IN
292913;Бокаро;23.78732;85.95622;418533;IN
292932;Горад Сан-Хуан,Сан Хуан,Сан-Хуан;18.46633;-66.10572;418140;PR
292953;Колвези;-10.71484;25.46674;418000;CD
292968;Окленд;-36.86667;174.76667;417910;NZ
293100;Суккур;27.70516;68.85738;417767;PK
293207;Мангалуру;12.91723;74.85603;417387;IN
293253;Колорадо Спрингс;38.83388;-104.82136;416427;US
293286;Чимкент,Шымкент;42.3;69.6;414032;KZ
293397;Флорианополис;-27.59667;-48.54917;412724;BR
293426;Сантос;-23.96083;-46.33361;411403;BR
293619;Матурин;0;-63.17667;410972;VE
293655;Ардабил;38.2498;48.2933;410753;IR
293690;Нагасаки;32.74472;129.87361;410204;JP
293703;Чаоян;41.57028;120.45861;410005;CN
293768;Газа;31;34.46667;410000;PS
293788;Омаха;41.25861;-95.93779;408958;US
293822;Аль-Айн;24.19167;55.76056;408733;AE
293825;Чеджу;33.50972;126.52194;408364;KR
293831;Панама;0;-79.51973;408168;PA
293842;Шиян;32.56667;110.78333;408055;CN
293896;Вилья-Нуэва;14.52694;-90.5875;406830;GT
294068;Денпасар;-8.65;115.21667;405923;ID
294071;Уджда,Уџда;34.68052;-1.90764;405253;MA
294074;Танта;30.78847;31.00192;404901;EG
294210;Синьчжу;24.80361;120.96861;404109;TW
294244;Роли;35.7721;-78.63861;403892;US
294387;Цзиси;45.3;130.96667;403759;CN
294421;Занзибар;-6.16394;39.19793;403658;TZ
294514;Таоюань;24.99368;121.29696;402014;TW
294577;Тонала;20.62445;-103.23423;401509;MX
294604;Кассале;15.45099;36.39998;401477;SD
294608;Пальма;39.56939;2.65024;401270;ES
294610;Китве;-12.80243;28.21323;400914;ZM
294622;Насирия;31.05799;46.25726;400249;IQ
294760;Мачида;35.54028;139.45083;399969;JP
294778;Янцзян;21.85;111.96667;399735;CN
294946;Проскуров,Хмельницкий,Хмельницький;49.42161;26.99653;398346;UA
294981;Гифу;35.42291;136.76039;397714;JP
295127;Ши-лун;25.12825;121.7419;397515;TW
295130;Кливланд,Кливленд,Клівленд;41.4995;-81.69541;396815;US
295174;Горад Манчэстэр,Манчестер,Манчестър;53.48095;-2.23743;395515;GB
295328;Вила-Велья;-20.32972;-40.2925;394930;BR
295365;Вэйфан;36.71;119.10194;394732;CN
295435;Ндола;-12.95867;28.63659;394518;ZM
295514;Квилон;8.88113;76.58469;394163;IN
295530;Серра;-20.12861;-40.30778;394153;BR
295620;Талин,Таллин,Таллін,Талін;59.43696;24.75353;394024;EE
295629;Баменды;5.95266;10.15824;393835;CM
295657;Ел Обеид;13.18421;30.21669;393311;SD
295721;Белла;6.33732;-75.55795;392939;CO
296173;Сандакан;0;118.1179;392288;MY
296562;Талса,Тълса;36.15398;-95.99278;391906;US
296852;Кандагар;31.61332;65.71013;391190;AF
297090;Диадема;-23.68611;-46.62278;390633;BR
297564;Дунгуань;23.04889;113.74472;390219;CN
297789;Комилле;23.46186;91.18504;389411;BD
297917;Самут Пракан;13.59934;100.59675;388920;TH
298033;Нампула;-15.11646;39.2666;388526;MZ
298088;Бисао,Бисау;11.86357;-15.59767;388028;GW
298117;Илоило;10.69694;122.56444;387681;PH
298299;Кампос;-21.75227;-41.33044;387417;BR
289199;Йокосука;35.28361;139.66722;428992;JP
298806;Бохум;51.48165;7.21648;385729;DE
298935;Фукуяма;34.48333;133.36667;383298;JP
299137;Горад Мінеапаліс,Минеаполис,Миннеаполис,Міннеаполіс;44.97997;-93.26384;382578;US
299445;Уичито;37.69224;-97.33754;382368;US
299545;Пасто;1.21361;-77.28111;382236;CO
299817;Лас Палмас де Гран Канариа,Лас-Пальмас-де-Гран-Канария;28.09973;-15.41343;381847;ES
299900;Кашиас-ду-Сул;-29.16806;-51.17944;381270;BR
300075;Севастопол,Севастополь;44.58883;33.5224;379200;UA
300352;Крюгерсдорпа;-26.08577;27.77515;378821;ZA
300377;Тойохаши;34.76667;137.38333;378374;JP
300399;Чжоуко;33.63333;114.63333;377061;CN
300619;Уанкайо;-12.06513;-75.20486;376657;PE
300640;Макеевка,Макіївка;48.04782;37.92576;376610;UA
300791;Путянь;25.43944;119.01028;376558;CN
300796;Кахраманмараш;37.5847;36.9264;376045;TR
300808;Горад Тырана,Тиран?,Тирана;41.3275;19.81889;374801;AL
300822;Сан-Жозе-ду-Риу-Прету;-20.81972;-49.37944;374699;BR
301010;КАУНАС,Каунас;54.9;23;374643;LT
301116;Серембан;0;101.9381;372917;MY
301209;Ван;38.49239;43.38311;371713;TR
301256;Гонолулу,Хонолулу;21.30694;-157.85833;371657;US
301350;Флоренция;43.76667;0;371517;IT
301539;Абадан;30.3392;48.3043;370180;IR
301827;Фенхуань;27.93557;109.59961;370000;CN
301911;Пуэрто Ла Круз;10.21667;-64.61667;370000;VE
302043;Брно,Бърно;49.19522;16.60796;369559;CZ
302355;Магілёў,Могилев,Могильов,Могилёв,Могиљев;53.9168;30.3449;369200;BY
302525;Нара,Нара, Нара;34.68505;135.80485;367353;JP
302819;Дхуле;20.90251;74.77735;366980;IN
302824;Олинда;-8.00889;-34.85528;366754;BR
303195;Кенитра;34.26101;-6.5802;366570;MA
303290;Бидгошч,Бидгощ,Быдгощ,Горад Быдгашч;53.1235;18.00762;366452;PL
303354;Куантан;0;103.326;366229;MY
303750;Арлингтън;32.73569;-97.10807;365438;US
303798;Чхонан,Чхонан-си;36.8065;127.1522;365114;KR
303827;Петаре;10.47226;-66.80155;364684;VE
303831;Ларкане;27.55508;68.21414;364033;PK
304013;Вильяэрмоса;17.98333;-92.91667;362401;MX
304196;Чжаоцин;23.05116;112.45972;361969;CN
304382;Вупертал,Вупперталь,Горад Вуперталь;51.27027;7.16755;360797;DE
304531;Тамале;9.40078;-0.8393;360579;GH
304612;Нагано;36.65139;138.18111;360176;JP
304797;Лублин,Люблин,Люблін;51.25;22.56667;360044;PL
304854;Галифакс;44.64533;-63.57239;359111;CA
304916;Аньцин;30.50917;117.05056;358661;CN
305089;Симферопол,Симферополь,Сімферополь;44.95719;34.11079;358108;UA
305268;Манисалес;5.06889;-75.51738;357814;CO
305532;Зенджан;36.6736;48.4787;357471;IR
305742;Иваки;37.05;140.88333;357309;JP
305750;Асахикава;43.76778;142.37028;356612;JP
