geonameid;name;asciiname;altnames;lat;long;fclass;fcode;ccode;cc2;acode1;acode2;acode3;acode4;pop;elev;gtopo;tz;mdate
1500957;Kyzyl-Mazhalyk;Kyzyl-Mazhalyk;Kyzyl-Madzhalyk,Kyzyl-Mazhalyk,Kyzyl-Mazjalyk,Кызыл-Мажалык;51.14594;90.5808;P;PPL;RU;;79;;;;5004;;846;Asia/Krasnoyarsk;04.08.2012
501027;Rozhdestveno;Rozhdestveno;Rozhdestveno,Rozjdestveno,Рождествено;53.23745;50.05971;P;PPL;RU;;65;;;;5004;;39;Europe/Samara;17.01.2012
569453;Chemodanovka;Chemodanovka;Chemodanovka,Tsjemodanovka,Чемодановка;53.23162;45.24738;P;PPL;RU;;57;;;;5002;;178;Europe/Moscow;17.01.2012
480085;Tuzha;Tuzha;TUZHA,Tuzha,Tuzja,ТУЖА,Тужа;57.60615;47.93597;P;PPL;RU;;33;;;;5002;;110;Europe/Volgograd;17.01.2012
564517;Dubrovitsy;Dubrovitsy;Dubrovicy,Dubrovitsy,Sovkhoz Dubrovitsy,Дубровицы;55.43969;37.4867;P;PPL;RU;;47;;;;5000;;143;Europe/Moscow;17.01.2012
532887;Lyamino;Lyamino;LJAMINO,Ljamino,Lyamino,ЛЯМИНО,Лямино;58.2839;57.725;P;PPL;RU;;90;;;;5000;;123;Asia/Yekaterinburg;17.01.2012
479685;Uchkulan;Uchkulan;Madniskhevi,Uchkulan,Uchkulon,Utschkulon,Utsjkulan,Учкулан;43.45706;42.09643;P;PPL;RU;;27;;;;5000;;1366;Europe/Moscow;17.01.2012
6930488;Нежданинское;Nezhdaninskoe;Nezhdaninskoe,Нежданинское;62.50519;139.04846;P;PPL;RU;;;;;;5000;;573;Asia/Vladivostok;09.02.2009
477047;Vardane;Vardane;Vardane,Вардане;43.73179;39.55428;P;PPL;RU;;38;;;;5000;;6;Europe/Moscow;17.01.2012
1488206;Ust’-Ishim;Ust'-Ishim;Ust'-Ishim,Ust-Isjim,Ust’-Ishim,Усть-Ишим;57.6935;71.1665;P;PPL;RU;;54;;;;4999;;55;Asia/Omsk;17.01.2012
503548;Pyatigorskiy;Pyatigorskiy;Myassovkhoz Pyatigorskiy,Pjatigorskij,Pyatigorskiy,Пятигорский;43.97417;43.25833;P;PPL;RU;;70;;;;4997;;484;Europe/Moscow;17.01.2012
2013176;Yakovlevka;Yakovlevka;Jakovlevka,Yakovlevka,Яковлевка;44.4229;133.4755;P;PPL;RU;;59;;;;4996;;134;Asia/Vladivostok;05.04.2012
489271;Star’;Star';STAR',Star,Star',Star’,СТАРЬ,Старь;53.62362;34.15183;P;PPL;RU;;10;;;;4994;;183;Europe/Moscow;17.01.2012
515175;Oparino;Oparino;OPARINO,Oparino,ОПАРИНО,Опарино;59.85179;48.27826;P;PPL;RU;;33;;;;4986;;184;Europe/Volgograd;17.01.2012
1506394;Plotnikovo;Plotnikovo;Gorbunovka,Gorbunovskiy,Plotnikovo,Plotnikovskiy,Плотниково;55.02472;85.94361;P;PPL;RU;;29;;;;4983;;231;Asia/Novokuznetsk;17.01.2012
551638;Kayasula;Kayasula;Kajasula,Kayasula,Kayasulu,Terek-bay,Каясула;44.325;45;P;PPL;RU;;70;;;;4982;;84;Europe/Moscow;17.01.2012
523583;Nagorsk;Nagorsk;NAGORSK,Nagorsk,Nagorskoe,Nagorskoye,НАГОРСК,Нагорск;59.31722;50.80778;P;PPL;RU;;33;;;;4982;;138;Europe/Volgograd;17.01.2012
580299;Avdon;Avdon;Avdon,Авдон;54.66667;55.71667;P;PPL;RU;;8;;;;4980;;177;Asia/Yekaterinburg;17.01.2012
504371;Pshekhskaya;Pshekhskaya;Pshekhskaja,Pshekhskaya,Psjekhskaja,Пшехская;44.69597;39.79665;P;PPL;RU;;38;;;;4979;;137;Europe/Moscow;17.01.2012
1511303;Askiz;Askiz;Askiz,Аскиз;53.13722;90.42833;P;PPL;RU;;31;;;;4977;;366;Asia/Krasnoyarsk;17.01.2012
524311;Murino;Murino;Murino,Мурино;60.04944;30.44587;P;PPL;RU;;42;;;;4977;;12;Europe/Moscow;17.01.2012
485799;Svecha;Svecha;SVECHA,Suuechiya,Svecha,Svetsja,СВЕЧА,Свеча;58.27849;47.51636;P;PPL;RU;;33;;;;4971;;128;Europe/Volgograd;17.01.2012
535605;Letnyaya Stavka;Letnyaya Stavka;Letnjaja Stavka,Letnyaya Stavka,Летняя Ставка;45.43056;43.44722;P;PPL;RU;;70;;;;4969;;144;Europe/Moscow;17.01.2012
498437;Sasykoli;Sasykoli;Sasykoli,Сасыколи;47.55153;46.99679;P;PPL;RU;;7;;;;4965;;246;Europe/Volgograd;17.01.2012
482582;Tlyustenkhabl’;Tlyustenkhabl';TLJUSTINKHABL',Tljustenchablj,Tljustenkhabl',Tlyustenkhabl',Tlyustenkhabl’,ТЛЮСТИНХАБЛЬ,Тлюстенхабль;44.98278;39.09639;P;PPL;RU;;1;;;;4964;;22;Europe/Moscow;17.01.2012
580352;Aushiger;Aushiger;Aushiger,Ausjiger,Аушигер;43.39611;43.73167;P;PPL;RU;;22;;;;4955;;566;Europe/Moscow;17.01.2012
470268;Vyshneye Dolgoye;Vyshneye Dolgoye;Dolgaja,Dolgaya,Dolgoye,Vyshnedolgoye,Vyshnee Dolgoe,Vyshneye Dolgoye,Vysjneje Dolgoje,Вышнее Долгое;52.06302;37.40518;P;PPL;RU;;56;;;;4953;;161;Europe/Moscow;17.01.2012
552558;Kardymovo;Kardymovo;KARDYMOVO,Kardymoro,Kardymovo,КАРДЫМОВО,Кардымово;54.89016;32.43111;P;PPL;RU;;69;;;;4951;;195;Europe/Moscow;17.01.2012
1487860;Vagay;Vagay;Vagaj,Vagay,Vagayskoye,Wagai,Вагай;57.93566;69.01953;P;PPL;RU;;78;;;;4951;;47;Asia/Yekaterinburg;04.08.2012
551438;Kazanskaya;Kazanskaya;Kasanskaja,Kazanskaja,Kazanskaya,Казанская;49.79333;41.14667;P;PPL;RU;;61;;;;4946;;76;Europe/Moscow;17.01.2012
464018;Zaymishche;Zaymishche;ZAJMISHHE,Zajmishhe,Zajmisjtsje,Zaymishche,ЗАЙМИЩЕ,Займище;52.7264;32.2334;P;PPL;RU;;10;;;;4942;;173;Europe/Moscow;17.01.2012
555994;Ishcherskaya;Ishcherskaya;Ishcherskaya,Isherskaya,Ishherskaja,Isjtsjerskaja,Ищерская;43.71359;45.13371;P;PPL;RU;;12;;;;4941;;98;Europe/Moscow;04.08.2012
465532;Zakan-Yurt;Zakan-Yurt;Prigorodnoe,Prigorodnoye,Romanovskaja,Romanovskaya,Sakan-Jurt,Zakan-Jurt,Zakan-Yurt,Zakan-Yurtovskaya,Zakin-Jurt,Zakin-Yurt,Закан-Юрт,Закин-Юрт,Пригородное,Романовская;43.25972;45.42056;P;PPL;RU;;12;;;;4939;;189;Europe/Moscow;04.08.2012
1492299;Shebalino;Shebalino;Shebalino,Shebilano,Sjebalino,Шебалино;51.29167;85.67722;P;PPL;RU;;3;;;;4939;;861;Asia/Omsk;17.01.2012
2115627;Ust’-Kamchatsk Staryy;Ust'-Kamchatsk Staryy;;56.22778;162.47778;P;PPLQ;RU;;92;;;;4939;;0;Asia/Kamchatka;17.01.2006
522730;Nemchinovka;Nemchinovka;NEMCHINOVKA,Nemchinovka,Nemchinovo,Nemtsjinovka,НЕМЧИНОВКА,Немчиновка;55.72288;37.36086;P;PPL;RU;;47;;;;4938;;178;Europe/Moscow;17.01.2012
1489504;Togul;Togul;Togul,Тогул;53.465;85.9128;P;PPL;RU;;4;;;;4937;;220;Asia/Omsk;17.01.2012
549617;Khomutovka;Khomutovka;KHOMUTOVKA,Khomutovka,ХОМУТОВКА,Хомутовка;51.9207;34.5619;P;PPL;RU;;41;;;;4936;;193;Europe/Moscow;17.01.2012
550775;Khamamatyurt;Khamamatyurt;Khamamat-Jurt,Khamamatjurt,Khamamatyurt,Khamamayurt,Хамамат-Юрт,Хамаматюрт;43.60809;46.5006;P;PPL;RU;;17;;;;4935;;6;Europe/Moscow;17.01.2012
531383;Malaya Serdoba;Malaya Serdoba;Mal.Serdoba,Malaja Serdoba,Malaya Serdoba,Мал.Сердоба,Малая Сердоба;52.4661;44.9512;P;PPL;RU;;57;;;;4922;;183;Europe/Moscow;17.01.2012
468486;Yazykovo;Yazykovo;JAZYKOVO,Jazykovo,Yazykovo,ЯЗЫКОВО,Языково;54.2922;47.3891;P;PPL;RU;;81;;;;4918;;167;Europe/Moscow;17.01.2012
2022342;Khomutovo;Khomutovo;Khomutovo,Хомутово;52.46583;104.4025;P;PPL;RU;;20;;;;4918;;445;Asia/Irkutsk;17.01.2012
858658;Zubutli-Miatli;Zubutli-Miatli;Zabutli-Miatli,Zubutli-Miatli,Зубутли-Миатли;43.19886;46.81241;P;PPL;RU;;17;;;;4918;;59;Europe/Moscow;20.01.2012
504994;Prochnookopskaya;Prochnookopskaya;Prochnookopskaja,Prochnookopskaya,Protchanokopskaya,Protchnokopskaya,Protsjnookopskaja,Прочноокопская;45.0666;41.1175;P;PPL;RU;;38;;;;4916;;198;Europe/Moscow;17.01.2012
475701;Vereya;Vereya;VEREJA,Vereja,Vereya,ВЕРЕЯ;55.34472;36.17194;P;PPL;RU;;47;;;;4916;;204;Europe/Moscow;17.01.2012
580872;Arsen’yevo;Arsen'yevo;ARSEN'EVO,Aren'yevo,Aren’yevo,Arsen'evo,Arsen'yevo,Arsen’yevo,АРСЕНЬЕВО,Арсеньево;53.73893;36.66429;P;PPL;RU;;76;;;;4915;;231;Europe/Moscow;17.01.2012
2024579;Dzhida;Dzhida;DZHIDA,Dzhida,Dzjida,ДЖИДА,Джида;50.67722;106.18056;P;PPL;RU;;11;;;;4913;;574;Asia/Irkutsk;17.01.2012
2120530;Tomari;Tomari;Tomari,Tomarioro,Tomarioru;47.76583;142.06833;P;PPL;RU;;64;;;;4910;;7;Asia/Sakhalin;17.01.2012
569794;Chastyye;Chastyye;Chastye,Chastyye,Tsjastye,Частые;57.28876;54.97278;P;PPL;RU;;90;;;;4907;;99;Asia/Yekaterinburg;17.01.2012
2018857;Novosysoyevka;Novosysoyevka;Novaya Sysoyevka,Novosysoevka,Novosysojevka,Novosysoyevka,Sysoyevka,Новосысоевка;44.2347;133.3642;P;PPL;RU;;59;;;;4903;;160;Asia/Vladivostok;05.04.2012
548946;Khvorostyanka;Khvorostyanka;Khvorostjanka,Khvorostyahka,Khvorostyanka,Хворостянка;52.6096;48.9597;P;PPL;RU;;65;;;;4899;;43;Europe/Samara;17.01.2012
521316;Niny;Niny;Niny,Нины;44.48778;43.94889;P;PPL;RU;;70;;;;4894;;138;Europe/Moscow;17.01.2012
505558;Prechistoye;Prechistoye;Prechiskoe,Prechistoe,Prechistoye,Pretsjistoje,Пречистое;58.42068;40.34017;P;PPL;RU;;88;;;;4894;;161;Europe/Moscow;17.01.2012
462169;Zolotukhino;Zolotukhino;ZOLOTUKHINO,Zolotukhino,ЗОЛОТУХИНО,Золотухино;52.0842;36.37777;P;PPL;RU;;41;;;;4886;;192;Europe/Moscow;17.01.2012
1486321;Yar-Sale;Yar-Sale;Jar-Sale,Yar-Sale,Яр-Сале;66.8654;70.83784;P;PPL;RU;;87;;;;4885;;12;Asia/Yekaterinburg;04.08.2012
573922;Bol'shiye Vyazmy;Bol'shiye Vyazemy;Bol'shie Vjazjomy,Большие Вязёмы;55.62058;36.9762;P;PPL;RU;;47;;;;4876;;183;Europe/Moscow;16.07.2010
505279;Primalkinskoye;Primalkinskoye;Primalkinskoe,Primalkinskoje,Primalkinskoye,Прималкинское;43.74667;44.00833;P;PPL;RU;;22;;;;4873;;207;Europe/Moscow;17.01.2012
539640;Kukushtan;Kukushtan;KUKUSHTAN,Kukushtan,Kukusjtan,КУКУШТАН,Кукуштан;57.6464;56.4952;P;PPL;RU;;90;;;;4870;;152;Asia/Yekaterinburg;17.01.2012
505386;Prigorodnoye;Prigorodnoye;Komsomol'skij,Komsomol'skiy,Komsomol’skij,Komsomol’skiy,Prigorodnoe,Prigorodnoje,Prigorodnoye,Shina-Su'jran-Juku,Sina-Sueyran-Yuq,ina-Syran-Yuq,Комсомольский,Пригородное,Шина-Суьйран-Юкъ;43.25304;45.75808;P;PPL;RU;;12;;;;4863;;165;Europe/Moscow;01.02.2012
