geonameid;name;latitude;longitude;fclass;acode;population
534206;Лопатино;52.61949;45.81184;P;57;4318
541288;Красюковская;47.55222;40.10885;P;61;4316
872128;Белозерный,Белозёрный;45.06433;38.67902;P;38;4315
565172;ДОРОХОВО,Дорохово;55.55056;36.37444;P;47;4313
797083;Вышестеблиевская;45.19611;37.01806;P;38;4312
1493458;Рудничный;56.08468;86.24988;P;29;4308
539218;Кумыш;43.88334;41.89324;P;27;4306
565284;Донское;52.77495;41.47759;P;72;4305
2016977;Серебряный Бор;56.8;124.8;P;63;4302
554767;ИЗОПЛИТ,Изоплит;56.62558;36.22198;P;77;4299
1492281;Шелаболиха;53.4131;82.6167;P;4;4298
542429;Красноармейское;55.76813;47.17244;P;16;4296
1501706;Крутиха;53.9599;81.2093;P;4;4294
464290;Засосна;50.6307;38.3965;P;9;4287
498760;САПОЖОК,Сапожок;53.94194;40.68056;P;62;4283
466674;Юкаменское;57.8878;52.245;P;80;4278
512607;Параул;42.74193;47.35532;P;17;4278
512109;ПАВЛОВКА,Павловка;55.42094;56.55426;P;8;4277
1508260;Новобирилюссы;56.9526;90.6807;P;91;4274
554491;Кафыр-Кумух;42.83754;47.15412;P;17;4274
1498997;Менделеево;58.16667;68.3;P;78;4270
2027044;Батагай;67.63333;134.63333;P;63;4266
509176;ПИЖМА,Пижма;57.86418;47.11714;P;51;4266
474795;Верхний Улсон,Верхний Услон;55.7701;48.9823;P;73;4265
469087;Янино;59.9355;30.61534;P;42;4263
2019884;МОГЗОН,Могзон;51.7435;111.9606;P;93;4262
1494156;ПРИТОМСКИЙ,Притомский;53.7724;87.6082;P;29;4261
501287;Лесное,Рошни-Чу;43.08954;45.45435;P;12;4253
2014078;УРУША;54.05;122.9;P;5;4252
572567;Боргустанская;44.0547;42.5288;P;70;4250
543106;КОЗЛОВО,Козлово;56.50977;36.27326;P;77;4248
1507801;ЧИСТОГОРСКИЙ,Чистогорский;53.9835;87.3843;P;29;4240
2020313;МАМА,Мама;58.31056;112.89861;P;20;4239
1506499;Глядянское;54.9075;65.08833;P;40;4237
500316;Рутул;41.53566;47.42391;P;17;4237
1505383;ИТАТСКИЙ,Итатский;56.07;89.03694;P;29;4235
539369;Култаево;57.8948;55.9378;P;90;4235
538879;КУРДЖИНОВО,Курджиново;43.98838;40.95519;P;27;4234
483642;Теньгушево;54.76861;42.71889;P;46;4231
549786;Холм;59.26667;32.85;P;52;4228
583373;Александрия;45.09472;43.24556;P;70;4223
504717;ПРОНСК,Пронск;54.1048;39.6092;P;62;4222
557399;Икон-Халк;44.3051;41.9142;P;27;4220
571913;Альпийское,Борзе,Борзой;42.84147;45.62746;P;12;4218
478640;Урожайное;44.78833;44.92278;P;70;4215
467260;Ермекеево,Ерменеево;54.07614;53.67125;P;8;4214
527429;Мещерино;55.19567;38.36002;P;47;4207
582816;АЛЕКСЕЕВСКАЯ,Алексеевская;50.2896;42.1845;P;84;4205
511495;Передовая;44.11722;41.47556;P;38;4204
1496588;Нов.Заимка,Новая Заимка;56.48572;66.92412;P;78;4202
1493457;РУДНИЧНЫЙ,Рудничный;59.70118;60.28817;P;71;4201
2122493;ОМСУКЧАН,Омсукчан;62.53333;155.8;P;44;4201
466423;ЮРИНО,Юрино;56.29417;46.30392;P;45;4199
1492466;Шалинское;55.7194;93.7589;P;91;4198
583573;Акташ,Русский Акташ;55.0384;52.1214;P;73;4195
2027198;БАЛАГАНСК,Балаганск;54.01028;103.05444;P;20;4195
578953;Барвиха;55.74212;37.27926;P;47;4193
475868;Венцы;45.37639;40.83583;P;38;4193
2019819;Монастырище;44.1931;132.497;P;59;4192
478079;Усть-Качка;58.0038;55.6721;P;90;4190
577576;Белый;55.8402;32.9419;P;77;4189
1493268;Сафакулево;54.9901;62.5442;P;40;4189
1490655;СУМКИНО,Сумкино;58.11083;68.32444;P;78;4186
485140;Сиртич,Сыртыч;41.83388;48.22901;P;17;4185
2018813;Новый Уоян;56.15722;111.70556;P;11;4184
576712;Бешпагир;45.02167;42.38083;P;70;4183
1500990;Кытманово;53.4593;85.4479;P;4;4183
549341;ХОТЫНЕЦ,Хотынец;53.1286;35.3966;P;56;4182
796701;Кокрек;43.23639;46.72665;P;17;4181
2026659;БИРА,Бира,Бирский;49.0023;132.4674;P;89;4176
2015545;Тарбагатай;51.48032;107.3602;P;11;4175
472942;ВОДСТРОЙ,Водстрой;48.84165;44.55793;P;84;4173
510323;ПЕСТЯКИ,Пестяки;56.7086;42.66954;P;21;4172
528289;Майкопское;45.39361;40.76583;P;38;4171
1485664;ЮШАЛА,Юшала;57.07611;64.26012;P;71;4169
864018;Красный Коммунар;51.96436;55.3668;P;55;4167
1502697;КОНДИНСКОЕ,Кондинское;59.64806;67.41;P;32;4166
497211;СЕМИЛЕТКА,Семилетка;55.36028;54.61528;P;8;4163
537541;Кваркено;52.08333;59.725;P;55;4161
562445;ФОСФОРИТНЫЙ,Фосфоритный;55.32892;38.89509;P;47;4158
561240;Глинище,Глинищево;53.30416;34.06523;P;10;4156
504409;ПРЯЖА,Пряжа;61.69258;33.62159;P;28;4156
534717;Ливенка;50.4491;38.2959;P;9;4154
1487839;Вахрушево;55.2317;61.7173;P;13;4152
2021343;КУЛТУК,Култук;51.72083;103.69556;P;20;4151
477846;Устье;59.63043;39.73596;P;85;4151
545275;Константиновская;44.83528;40.72694;P;38;4149
508237;ПОДЛЕСНОЕ,Подлесное;51.8161;47.009;P;67;4149
1489571;Тинской;56.1513;96.9173;P;91;4147
495575;Шаталово;54.334;32.4465;P;69;4142
512413;ПАШИЯ,Пашия;58.4324;58.2562;P;90;4140
560513;Голубицкая;45.32222;37.28222;P;38;4138
544007;Костек;43.34386;46.85411;P;17;4137
561550;Герменчик;43.59389;43.76611;P;22;4129
553655;Каменка;57.39214;41.79383;P;21;4124
565783;Добрунь;53.18512;34.24624;P;10;4123
480884;ЦИЛЬНА;54.59533;48.1414;P;81;4122
575609;БОГОЛЮБОВО,Боголюбово;56.19052;40.52313;P;83;4121
1486040;ЕМАНЖЕЛИНСК,Еманжелинка;54.801;61.2989;P;13;4117
2015136;Тополево,Тополёво;48.5068;135.1711;P;30;4117
468042;Елань-Коленовский;51.1632;41.151;P;86;4112
1499288;Мартюш;56.4;61.88194;P;71;4110
827990;ПРИВОЛЖСКИЙ,Приволжский;55.96135;48.41512;P;45;4110
502903;РАМЕШКИ,Рамешки;57.3439;36.04535;P;77;4110
2126638;Богородское;52.36583;140.44556;P;30;4108
508068;ПОДОСИНОВЕЦ,Подосиновец;60.27758;47.06587;P;33;4106
488847;Стародубское;44.56306;44.01528;P;70;4104
2018896;НОВОПАВЛОВКА,Новопавловка;51.2172;109.2091;P;93;4102
1503061;Кочки;54.33583;80.48056;P;53;4101
1499779;Малиновое Озеро;51.67528;79.7825;P;4;4101
578738;Ботаюрт;43.31866;46.68371;P;17;4093
513970;Отказное;44.32639;43.86083;P;70;4090
864116;ВОЛОВО,Волово;53.55831;38.00285;P;76;4089
530480;Малое Верево;59.61361;30.17278;P;42;4088
1501925;Красный Октябрь;55.65667;64.81333;P;40;4084
499727;Ржавки;56;37.25;P;47;4084
462467;ЗИРГАН,Зирган;53.2222;55.9185;P;8;4083
2014705;Тыреть Первая;53.67028;102.31056;P;20;4082
569122;ЧЕРМОЗ,Чермоз;58.7813;56.1577;P;90;4079
563618;Джигинка;45.133;37.33826;P;38;4079
542769;Красная Горка;55.19617;56.66727;P;8;4079
474743;Верхняя Балкария;43.12785;43.45732;P;22;4076
554806;Измалково;52.6887;37.96398;P;43;4072
583707;Акнада;42.40155;46.17228;P;17;4070
504798;ПРОЛЕТАРСКИЙ,Пролетарский;55.02219;37.39019;P;47;4069
515539;ОЛЬХОВАТКА,Ольховатка;50.28308;39.28715;P;86;4068
489102;СТАР.ПОЛТАВКА,Старая Полтавка;50.47715;46.48144;P;84;4068
488608;СТАРОТИМОШКИНО,Старотимошкино;53.71908;47.53116;P;81;4061
2025099;Даурия;49.93333;116.86667;P;93;4058
564912;Дружба;55.88603;37.74267;P;47;4058
469372;Ялхой-Мохк;43.10528;46.19045;P;12;4058
466349;Юрла;59.3251;54.3278;P;90;4058
541747;КРАСНЫЕ ТКАЧИ,Красные Ткачи;57.49259;39.75629;P;88;4054
1502280;Коелга;54.65224;60.9049;P;13;4053
580432;Атемар;54.18097;45.40909;P;46;4052
514833;Орлово;51.75397;39.58731;P;86;4047
498866;Сандата;46.27081;41.75834;P;61;4047
1500962;Кызыл-Хая;50.04986;89.87821;P;79;4046
558384;Грушевская;47.44056;39.95111;P;61;4044
535806;Лесколово;60.26341;30.45462;P;42;4039
545223;КОНЫШЕВКА,Конышевка;51.8418;35.2941;P;41;4038
472306;Волово;52.02659;37.8854;P;43;4036
556396;Индерка;53.24846;46.25824;P;57;4031
583358;АЛЕКСАНДРО-НЕВСКИЙ,Александро-Невский;53.4751;40.2095;P;62;4030
556858;Имени Бабушкина,им.Бабушкина,имени Бабушкина;59.75727;43.12847;P;85;4026
858667;Солнечное;43.276;46.50697;P;17;4024
489778;Спасское;55.86048;45.69695;P;51;4023
542109;Красное;52.86449;38.79353;P;43;4021
542681;Красная Поляна;43.67952;40.20403;P;38;4020
476106;Великент;42.18626;48.06284;P;17;4020
584248;Адиль-Янги-Юрт,Адиль-Янгиюрт;43.56328;46.58462;P;17;4017
575423;Бокино;52.63744;41.45968;P;72;4016
583039;Александровская;43.48333;43.65;P;22;4014
570683;Буртунай;42.9886;46.63034;P;17;4014
2013337;Волчанец;42.9133;132.7698;P;59;4013
1498283;Мугур-Аксы;50.35;90.5;P;79;4012
584534;Абадзехская;44.39389;40.22139;P;1;4010
579838;Бабынино;54.39385;35.77013;P;25;4009
545168;Копанская;46.27785;38.47955;P;38;4008
1488167;Усть-Кокса;50.2696;85.6108;P;3;4008
535544;ЛЕВАШОВО,Левашово;60.10369;30.20683;P;66;4007
481543;Троицкое;43.7622;44.68415;P;68;4007
1502041;Красноярка;55.33333;73.11667;P;54;4006
512947;ПАМЯТЬ ПАРИЖСКОЙ КОММУНЫ,Память Парижской Коммуны;56.1048;44.4952;P;51;4003
549797;Холм;57.14543;31.1778;P;52;4000
562886;Ферапонтово;59.95425;38.56745;P;85;4000
557132;Ильинский Погост;55.47785;38.90906;P;47;4000
858716;Новый Костек;43.3353;46.82466;P;17;4000
556199;Иргаклы;44.36111;44.75556;P;70;3997
578940;БАРЫБИНО,Барыбино;55.26768;37.89333;P;47;3994
576558;Бежта;42.1338;46.12828;P;17;3994
869259;Нежинский;43.92833;42.68556;P;70;3991
517947;НОВОСИЛЬ,Новосиль;52.97387;37.04048;P;56;3989
518341;Новоплатнировская;46.1065;39.4191;P;38;3988
518236;НОВОРЖЕВ,Новоржев;57.02942;29.33378;P;60;3988
1504075;Казачинское;57.7004;93.2809;P;91;3987
569339;Черемисиново;51.8855;37.2646;P;41;3983
525084;Мосальск;54.48806;34.98167;P;25;3972
582854;Алексеевка;54.85;55.23333;P;8;3966
542182;Красновка;48.81769;40.09226;P;61;3966
1503131;Урочище Ключи;57.3735;74.8196;L;54;3965
530966;Малоархангельск;52.40024;36.50332;P;56;3962
1492891;Саянск,Саянский;54.15;91.885;P;91;3962
2016907;СЕВЕРОМУЙСК,Северомуйск;56.14806;113.42667;P;11;3962
486015;СУСАНИНО;58.14881;41.59483;P;37;3961
580048;Азовская;44.79083;38.62639;P;38;3960
579381;Балтай;52.46525;46.63081;P;67;3959
549105;Хунзах;42.5424;46.70689;P;17;3955
567589;ЧУПА,Чупа;66.27001;33.05486;P;28;3954
2022024;Китой;52.6;103.9;P;20;3953
554064;Калиновское;44.8635;42.9622;P;70;3951
2028028;Акша;50.28139;113.28667;P;93;3950
1490356;Табуны;52.7773;78.7896;P;4;3950
2018888;Новопокровка;45.85306;134.50889;P;59;3946
550949;Кесова Гора;57.58361;37.29222;P;77;3946
581228;АРБАЖ,Арбаж;57.6804;48.30647;P;33;3943
1501573;Кудряшовский;55.0974;82.7742;P;53;3935
562209;Гагино;55.23142;45.03386;P;51;3933
560138;Горелое;52.93697;41.50435;P;72;3933
464180;Заветное;44.7492;41.5995;P;70;3932
580453;Атаманская;46.1773;39.6358;P;38;3930
468983;Яренск;62.16755;49.09162;P;6;3929
537229;Ладушкин;54.57025;20.17099;P;23;3928
544332;Коржевский;45.19414;37.71949;P;38;3927
556483;Имени Цюрупы,имени Цюрупы;55.49567;38.65064;P;47;3926
2013216;ВЫСОКОГОРНЫЙ;50.11667;139.15;P;30;3926
2020559;Маккавеево;51.75325;113.9454;P;93;3922
2119626;Ягодное;62.55;149.66667;P;44;3921
1489474;Толмачво,Толмачево;54.9824;82.7363;P;53;3921
872144;Совхозный;45.29462;38.11384;P;38;3916
1500399;Локосово;61.13333;74.81667;P;32;3915
1495538;Партизанское;55.4972;94.3922;P;91;3915
520564;Нижний Мамон;50.1937;40.5083;P;86;3914
1489202;Троицк;55.70128;72.23369;P;54;3911
549118;Хумалаг;43.24031;44.47521;P;68;3906
802754;Кара-Махи,Карамахи;42.61934;47.26017;P;17;3904
548715;КИЛЕМАРЫ,Килемары;56.77825;46.86594;P;45;3903
524100;Муезерский;63.93333;31.65;P;28;3901
509184;ПИЖАНКА,Пижанка;57.46042;48.542;P;33;3900
471323;Войсковицы;59.52867;29.96396;P;42;3896
1486677;Введенское,Введнское;55.47426;65.08449;P;40;3895
518912;НОВОДУГИНО,Новодугино;55.63052;34.28423;P;69;3894
539511;Кули;42.01845;47.24342;P;17;3893
795140;Красноярская;47.4955;42.1856;P;61;3889
543671;Котляревская;43.57344;44.06134;P;22;3887
573338;Большое Село;57.71774;38.93341;P;88;3885
487159;СТРИЖИ,Стрижи;58.45758;49.28667;P;33;3881
2015352;ТЕРНЕЙ;45.05028;136.60917;P;59;3876
1492536;ШАБРОВСКИЙ,Шабровский;56.63597;60.58065;P;71;3868
571252;БУДОГОЩЬ,Будогощь;59.28158;32.47074;P;42;3865
579327;Баммат-Юрт,Бамматюрт;43.34315;46.60853;P;17;3863
565285;Донское;52.6174;38.9738;P;43;3860
467084;ЕРЦЕВО,Ерцево;60.7966;40.086;P;6;3860
570188;Быстрогорский;48.20813;41.14097;P;61;3859
568633;Черноерковская;45.43306;37.76861;P;38;3856
485351;Сямжа;60.01577;41.06139;P;85;3856
549531;ХОРЛОВО,Хорлово;55.3327;38.81365;P;47;3852
496159;ШАБЛЫКИНО,Шаблыкино;52.85661;35.19637;P;56;3848
487871;Старый Урух;43.34041;44.01868;P;22;3848
2013375;ВИТИМ;59.45111;112.55778;P;63;3843
580426;АТИГ,Атиг;56.69307;59.42271;P;71;3842
542345;Красногвардеец;52.6804;52.3635;P;55;3836
489994;Кетченеры,СОВЕТСКОЕ,Советское;47.30868;44.52162;P;24;3834
2021613;КРАСНОРЕЧЕНСКИЙ,Краснореченский;44.6265;135.3532;P;59;3833
546060;КОЛТУБАНОВСКИЙ,Колтубановский;52.9407;52.0269;P;55;3831
561999;Гарболово;60.34127;30.49551;P;42;3830
493721;Шовгеновский;45.01028;40.225;P;1;3830
502965;РАМЕНСКОЕ,Раменское,Раменскоје;55.56694;38.23028;P;47;3830
507464;Покровское;43.28872;46.66527;P;17;3827
508366;Подгорное;50.4143;39.6164;P;86;3826
576626;Бетлица;54.00946;33.95875;P;25;3825
474663;Кища;42.17677;47.58117;P;17;3821
527697;Мелихово;55.1144;37.64827;P;47;3821
583988;Агроном;45.13871;39.19386;P;38;3820
483691;Темижбекская,Темижбекский;45.45078;41.03866;P;70;3811
498856;Сандово;58.46022;36.41277;P;77;3807
504459;Пруды;57.5738;46.27176;P;51;3806
583781;Ахуново;54.2079;59.6017;P;8;3800
578313;Бекешевская;44.11389;42.42694;P;70;3800
559378;Горская;60.0464;29.97137;P;42;3800
499228;Салми;61.36971;31.85185;P;28;3800
522745;НЕМА,Нема;57.50675;50.50115;P;33;3797
566027;Дмитриевка;54.75;55.33333;P;8;3796
496346;СЕВЕРНЫЙ,Северный;56.73333;37.65;P;47;3796
511437;Перелешино;51.7376;40.1388;P;86;3795
562580;Фоки;56.693;54.34985;P;90;3792
526271;МИШЕРОНСКИЙ,Мишеронский;55.71927;39.73835;P;47;3790
499363;САХАРОВО,Сахарово;56.89949;36.05015;P;77;3790
474470;Верхняя Тойма;62.2347;45.0009;P;6;3790
578742;Боташ-Юрт,Боташюрт;43.30801;46.5099;P;17;3786
521031;НИЖНЕТРОИЦКИЙ,Нижнетроитский;54.33852;53.68329;P;8;3784
554502;КАДЫЙ,Кадый;57.78704;43.19029;P;37;3783
560452;ГОЛЫНКИ,Голынки;54.86964;31.38609;P;69;3782
505256;Приморка;47.28395;39.06408;P;61;3780
494304;ШИПИЦЫНО,Шипицыно;61.28056;46.52083;P;6;3780
802000;Герга;42.34645;47.96333;P;17;3778
1509897;БОГАШЕВО,Богашево;56.36833;85.14472;P;75;3773
535113;Липин Бор;60.263;37.9785;P;85;3771
2012510;ЖИРЕКЕН,Жирекен;52.8249;117.3076;P;93;3766
1507239;ДОРОГИНО,Дорогино;54.3598;83.3198;P;53;3762
509104;Платоновка;52.71058;41.95198;P;72;3761
2020626;Сергеевка,Сергиевский;44.3373;131.6577;P;59;3760
494366;ШИМСК,Шимск;58.21201;30.71269;P;52;3755
508743;Плюсса;58.43078;29.36537;P;60;3749
1510689;Байкит;61.67694;96.37917;P;91;3748
509017;Плешаново,Плещаново;52.83333;53.48333;P;55;3746
1502389;Кошурниково;54.16667;93.3;P;91;3743
516801;Нов.Егорлык,Новый Егорлык;46.3927;41.87162;P;61;3739
581456;Антропово;58.39876;43.00659;P;37;3736
828062;Хазар;41.9974;48.33325;P;17;3736
518652;Новолабинская;45.10956;39.89399;P;38;3733
1489828;Тэли,Тээли;51.01398;90.20535;P;79;3732
498904;Самур;41.82527;48.48597;P;17;3730
542673;Красная Поляна;46.11293;41.50157;P;61;3728
494378;ШИМОРСКОЕ,Шиморское;55.3281;42.0256;P;51;3727
471308;ВОЙВОЖ;62.89198;54.96346;P;34;3727
549718;ХОЛМ ЖИРКОВСКИЙ,Холм-Жирковский;55.51889;33.47306;P;69;3726
